state_name,year,details,male,female,total
DELHI,2005,Under trials Released - Extradited,1,0,1
DELHI,2005,Under trials Released - Other releases (transferred to Mental/Civil hospital),14374,0,14374
DELHI,2005,Total Under trials Released,85668,2649,88317
DELHI,2005,Detenus Released - Released on completion of detention period,5,0,5
DELHI,2005,Detenus Released - Released before completion of detention period,4,0,4
DELHI,2005,Detenus Released - Released on bail,1,0,1
DELHI,2005,Detenus Released - Other releases (temporary transfer etc.),38,0,38
DELHI,2005,Total Detenus Released,48,0,48
DELHI,2006,Convicts Released - Released after completion of conviction,7863,72,7935
DELHI,2006,Convicts Released - Premature release,50,0,50
DELHI,2006,Convicts Released - Released on appeal,106,0,106
DELHI,2006,Convicts Released - Released on bail,1074,94,1168
DELHI,2006,Convicts Released - Pardons,8,0,8
DELHI,2006,Convicts Released - Transferred to other States,51,0,51
DELHI,2006,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",1361,6,1367
DELHI,2006,Total Convicts Released,10513,172,10685
DELHI,2006,Under trials Released - Acquitted,2579,132,2711
DELHI,2006,Under trials Released - Released on appeal,470,0,470
DELHI,2006,Under trials Released - Released on bail,70279,2675,72954
DELHI,2006,Under trials Released - Transferred to other States,417,2,419
DELHI,2006,Under trials Released - Extradited,13,0,13
DELHI,2006,Under trials Released - Other releases (transferred to Mental/Civil hospital),8803,0,8803
DELHI,2006,Total Under trials Released,82561,2809,85370
DELHI,2006,Detenus Released - Released on completion of detention period,5,0,5
DELHI,2006,Detenus Released - Released before completion of detention period,1,0,1
DELHI,2006,Detenus Released - Released on bail,8,0,8
DELHI,2006,Detenus Released - Other releases (temporary transfer etc.),48,0,48
DELHI,2006,Total Detenus Released,62,0,62
DELHI,2007,Convicts Released - Released after completion of conviction,9516,74,9590
DELHI,2007,Convicts Released - Premature release,100,1,101
DELHI,2007,Convicts Released - Released on appeal,187,0,187
DELHI,2007,Convicts Released - Released on bail,908,66,974
DELHI,2007,Convicts Released - Pardons,21,0,21
DELHI,2007,Convicts Released - Transferred to other States,11,1,12
DELHI,2007,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",820,10,830
DELHI,2007,Total Convicts Released,11563,152,11715
DELHI,2007,Under trials Released - Acquitted,2256,95,2351
DELHI,2007,Under trials Released - Released on appeal,32,6,38
DELHI,2007,Under trials Released - Released on bail,58515,2110,60625
DELHI,2007,Under trials Released - Transferred to other States,380,8,388
DELHI,2007,Under trials Released - Extradited,5,0,5
DELHI,2007,Under trials Released - Other releases (transferred to Mental/Civil hospital),4419,4,4423
DELHI,2007,Total Under trials Released,65607,2223,67830
DELHI,2007,Detenus Released - Released on completion of detention period,5,1,6
DELHI,2007,Detenus Released - Released before completion of detention period,2,0,2
DELHI,2007,Detenus Released - Released on bail,0,0,0
DELHI,2007,Detenus Released - Other releases (temporary transfer etc.),24,0,24
DELHI,2007,Total Detenus Released,31,1,32
DELHI,2008,Convicts Released - Released after completion of conviction,5212,72,5284
DELHI,2008,Convicts Released - Premature release,35,0,35
DELHI,2008,Convicts Released - Released on appeal,189,1,190
DELHI,2008,Convicts Released - Released on bail,784,39,823
DELHI,2008,Convicts Released - Pardons,15,0,15
DELHI,2008,Convicts Released - Transferred to other States,0,1,1
DELHI,2008,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",699,7,706
DELHI,2008,Total Convicts Released,6934,120,7054
DELHI,2008,Under trials Released - Acquitted,1645,69,1714
DELHI,2008,Under trials Released - Released on appeal,0,0,0
DELHI,2008,Under trials Released - Released on bail,31901,1447,33348
DELHI,2008,Under trials Released - Transferred to other States,368,4,372
DELHI,2008,Under trials Released - Extradited,0,0,0
DELHI,2008,Under trials Released - Other releases (transferred to Mental/Civil hospital),5819,3,5822
DELHI,2008,Total Under trials Released,39733,1523,41256
DELHI,2008,Detenus Released - Released on completion of detention period,4,0,4
DELHI,2008,Detenus Released - Released before completion of detention period,1,0,1
DELHI,2008,Detenus Released - Released on bail,1,0,1
DELHI,2008,Detenus Released - Other releases (temporary transfer etc.),64,0,64
DELHI,2008,Total Detenus Released,70,0,70
DELHI,2009,Convicts Released - Released after completion of conviction,4649,89,4738
DELHI,2009,Convicts Released - Premature release,45,0,45
DELHI,2009,Convicts Released - Released on appeal,132,3,135
DELHI,2009,Convicts Released - Released on bail,617,48,665
DELHI,2009,Convicts Released - Pardons,35,0,35
DELHI,2009,Convicts Released - Transferred to other States,12,1,13
DELHI,2009,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",814,12,826
DELHI,2009,Total Convicts Released,6304,153,6457
DELHI,2009,Under trials Released - Acquitted,1586,90,1676
DELHI,2009,Under trials Released - Released on appeal,0,1,1
DELHI,2009,Under trials Released - Released on bail,28411,1160,29571
DELHI,2009,Under trials Released - Transferred to other States,337,2,339
DELHI,2009,Under trials Released - Extradited,0,0,0
DELHI,2009,Under trials Released - Other releases (transferred to Mental/Civil hospital),6236,5,6241
DELHI,2009,Total Under trials Released,36570,1258,37828
DELHI,2009,Detenus Released - Released on completion of detention period,4,0,4
DELHI,2009,Detenus Released - Released before completion of detention period,0,0,0
DELHI,2009,Detenus Released - Released on bail,1,0,1
DELHI,2009,Detenus Released - Other releases (temporary transfer etc.),20,0,20
DELHI,2009,Total Detenus Released,25,0,25
DELHI,2010,Convicts Released - Released after completion of conviction,4515,149,4664
DELHI,2010,Convicts Released - Premature release,67,2,69
DELHI,2010,Convicts Released - Released on appeal,167,6,173
DELHI,2010,Convicts Released - Released on bail,814,19,833
DELHI,2010,Convicts Released - Pardons,18,0,18
DELHI,2010,Convicts Released - Transferred to other States,13,3,16
DELHI,2010,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",2188,23,2211
DELHI,2010,Total Convicts Released,7782,202,7984
DELHI,2010,Under trials Released - Acquitted,1461,67,1528
DELHI,2010,Under trials Released - Released on appeal,0,0,0
DELHI,2010,Under trials Released - Released on bail,27231,1110,28341
DELHI,2010,Under trials Released - Transferred to other States,620,11,631
DELHI,2010,Under trials Released - Extradited,0,0,0
DELHI,2010,Under trials Released - Other releases (transferred to Mental/Civil hospital),6742,45,6787
DELHI,2010,Total Under trials Released,36054,1233,37287
DELHI,2010,Detenus Released - Released on completion of detention period,18,0,18
DELHI,2010,Detenus Released - Released before completion of detention period,0,0,0
DELHI,2010,Detenus Released - Released on bail,2,0,2
DELHI,2010,Detenus Released - Other releases (temporary transfer etc.),87,0,87
DELHI,2010,Total Detenus Released,107,0,107
DELHI,2011,Convicts Released - Released after completion of conviction,4484,158,4642
DELHI,2011,Convicts Released - Premature release,297,0,297
DELHI,2011,Convicts Released - Released on appeal,49,6,55
DELHI,2011,Convicts Released - Released on bail,1344,37,1381
DELHI,2011,Convicts Released - Pardons,1,0,1
DELHI,2011,Convicts Released - Transferred to other States,81,1,82
DELHI,2011,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",1399,54,1453
DELHI,2011,Total Convicts Released,7655,256,7911
DELHI,2011,Under trials Released - Acquitted,2065,42,2107
DELHI,2011,Under trials Released - Released on appeal,13,0,13
DELHI,2011,Under trials Released - Released on bail,34937,1743,36680
DELHI,2011,Under trials Released - Transferred to other States,432,16,448
DELHI,2011,Under trials Released - Extradited,0,1,1
DELHI,2011,Under trials Released - Other releases (transferred to Mental/Civil hospital),6214,6,6220
DELHI,2011,Total Under trials Released,43661,1808,45469
DELHI,2011,Detenus Released - Released on completion of detention period,2,0,2
DELHI,2011,Detenus Released - Released before completion of detention period,0,0,0
DELHI,2011,Detenus Released - Released on bail,1,0,1
DELHI,2011,Detenus Released - Other releases (temporary transfer etc.),13,0,13
DELHI,2011,Total Detenus Released,16,0,16
DELHI,2012,Convicts Released - Released after completion of conviction,4558,141,4699
DELHI,2012,Convicts Released - Premature release,521,1,522
DELHI,2012,Convicts Released - Released on appeal,5,4,9
DELHI,2012,Convicts Released - Released on bail,1304,41,1345
DELHI,2012,Convicts Released - Pardons,0,0,0
DELHI,2012,Convicts Released - Transferred to other States,118,2,120
DELHI,2012,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",1292,47,1339
DELHI,2012,Total Convicts Released,7798,236,8034
DELHI,2012,Under trials Released - Acquitted,2232,43,2275
DELHI,2012,Under trials Released - Released on appeal,0,0,0
DELHI,2012,Under trials Released - Released on bail,32995,1783,34778
DELHI,2012,Under trials Released - Transferred to other States,546,10,556
DELHI,2012,Under trials Released - Extradited,0,0,0
DELHI,2012,Under trials Released - Other releases (transferred to Mental/Civil hospital),5584,43,5627
DELHI,2012,Total Under trials Released,41357,1879,43236
DELHI,2012,Detenus Released - Released on completion of detention period,1,0,1
DELHI,2012,Detenus Released - Released before completion of detention period,1,0,1
DELHI,2012,Detenus Released - Released on bail,2,0,2
DELHI,2012,Detenus Released - Other releases (temporary transfer etc.),12,1,13
DELHI,2012,Total Detenus Released,16,1,17
LAKSHADWEEP,2001,Convicts Released - Released after completion of conviction,0,0,0
LAKSHADWEEP,2001,Convicts Released - Premature release,0,0,0
LAKSHADWEEP,2001,Convicts Released - Released on appeal,0,0,0
LAKSHADWEEP,2001,Convicts Released - Released on bail,0,0,0
LAKSHADWEEP,2001,Convicts Released - Pardons,0,0,0
LAKSHADWEEP,2001,Convicts Released - Transferred to other States,0,0,0
LAKSHADWEEP,2001,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",0,0,0
LAKSHADWEEP,2001,Total Convicts Released,0,0,0
LAKSHADWEEP,2001,Under trials Released - Acquitted,0,0,0
LAKSHADWEEP,2001,Under trials Released - Released on appeal,0,0,0
LAKSHADWEEP,2001,Under trials Released - Released on bail,0,0,0
LAKSHADWEEP,2001,Under trials Released - Transferred to other States,0,0,0
LAKSHADWEEP,2001,Under trials Released - Extradited,0,0,0
LAKSHADWEEP,2001,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
LAKSHADWEEP,2001,Total Under trials Released,0,0,0
LAKSHADWEEP,2001,Detenus Released - Released on completion of detention period,0,0,0
LAKSHADWEEP,2001,Detenus Released - Released before completion of detention period,0,0,0
LAKSHADWEEP,2001,Detenus Released - Released on bail,0,0,0
LAKSHADWEEP,2001,Detenus Released - Other releases (temporary transfer etc.),0,0,0
LAKSHADWEEP,2001,Total Detenus Released,0,0,0
LAKSHADWEEP,2002,Convicts Released - Released after completion of conviction,2,0,2
LAKSHADWEEP,2002,Convicts Released - Premature release,0,0,0
LAKSHADWEEP,2002,Convicts Released - Released on appeal,0,0,0
LAKSHADWEEP,2002,Convicts Released - Released on bail,0,0,0
LAKSHADWEEP,2002,Convicts Released - Pardons,0,0,0
LAKSHADWEEP,2002,Convicts Released - Transferred to other States,1,0,1
LAKSHADWEEP,2002,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",0,0,0
LAKSHADWEEP,2002,Total Convicts Released,3,0,3
LAKSHADWEEP,2002,Under trials Released - Acquitted,13,0,13
LAKSHADWEEP,2002,Under trials Released - Released on appeal,0,0,0
LAKSHADWEEP,2002,Under trials Released - Released on bail,0,0,0
LAKSHADWEEP,2002,Under trials Released - Transferred to other States,0,0,0
LAKSHADWEEP,2002,Under trials Released - Extradited,0,0,0
LAKSHADWEEP,2002,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
LAKSHADWEEP,2002,Total Under trials Released,13,0,13
LAKSHADWEEP,2002,Detenus Released - Released on completion of detention period,0,0,0
LAKSHADWEEP,2002,Detenus Released - Released before completion of detention period,0,0,0
LAKSHADWEEP,2002,Detenus Released - Released on bail,0,0,0
LAKSHADWEEP,2002,Detenus Released - Other releases (temporary transfer etc.),0,0,0
LAKSHADWEEP,2002,Total Detenus Released,0,0,0
LAKSHADWEEP,2003,Convicts Released - Released after completion of conviction,0,0,0
LAKSHADWEEP,2003,Convicts Released - Premature release,0,0,0
LAKSHADWEEP,2003,Convicts Released - Released on appeal,0,0,0
LAKSHADWEEP,2003,Convicts Released - Released on bail,0,0,0
LAKSHADWEEP,2003,Convicts Released - Pardons,0,0,0
LAKSHADWEEP,2003,Convicts Released - Transferred to other States,0,0,0
LAKSHADWEEP,2003,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",0,0,0
LAKSHADWEEP,2003,Total Convicts Released,0,0,0
LAKSHADWEEP,2003,Under trials Released - Acquitted,0,0,0
LAKSHADWEEP,2003,Under trials Released - Released on appeal,4,0,4
LAKSHADWEEP,2003,Under trials Released - Released on bail,0,0,0
LAKSHADWEEP,2003,Under trials Released - Transferred to other States,0,0,0
LAKSHADWEEP,2003,Under trials Released - Extradited,0,0,0
LAKSHADWEEP,2003,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
LAKSHADWEEP,2003,Total Under trials Released,4,0,4
LAKSHADWEEP,2003,Detenus Released - Released on completion of detention period,0,0,0
LAKSHADWEEP,2003,Detenus Released - Released before completion of detention period,0,0,0
LAKSHADWEEP,2003,Detenus Released - Released on bail,0,0,0
LAKSHADWEEP,2003,Detenus Released - Other releases (temporary transfer etc.),0,0,0
LAKSHADWEEP,2003,Total Detenus Released,0,0,0
LAKSHADWEEP,2004,Convicts Released - Released after completion of conviction,0,0,0
LAKSHADWEEP,2004,Convicts Released - Premature release,0,0,0
LAKSHADWEEP,2004,Convicts Released - Released on appeal,0,0,0
LAKSHADWEEP,2004,Convicts Released - Released on bail,0,0,0
LAKSHADWEEP,2004,Convicts Released - Pardons,0,0,0
LAKSHADWEEP,2004,Convicts Released - Transferred to other States,0,0,0
LAKSHADWEEP,2004,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",0,0,0
LAKSHADWEEP,2004,Total Convicts Released,0,0,0
LAKSHADWEEP,2004,Under trials Released - Acquitted,0,0,0
LAKSHADWEEP,2004,Under trials Released - Released on appeal,0,0,0
LAKSHADWEEP,2004,Under trials Released - Released on bail,0,0,0
LAKSHADWEEP,2004,Under trials Released - Transferred to other States,0,0,0
LAKSHADWEEP,2004,Under trials Released - Extradited,0,0,0
LAKSHADWEEP,2004,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
LAKSHADWEEP,2004,Total Under trials Released,0,0,0
LAKSHADWEEP,2004,Detenus Released - Released on completion of detention period,0,0,0
LAKSHADWEEP,2004,Detenus Released - Released before completion of detention period,0,0,0
LAKSHADWEEP,2004,Detenus Released - Released on bail,0,0,0
LAKSHADWEEP,2004,Detenus Released - Other releases (temporary transfer etc.),0,0,0
LAKSHADWEEP,2004,Total Detenus Released,0,0,0
LAKSHADWEEP,2005,Convicts Released - Released after completion of conviction,0,0,0
LAKSHADWEEP,2005,Convicts Released - Premature release,0,0,0
LAKSHADWEEP,2005,Convicts Released - Released on appeal,0,0,0
LAKSHADWEEP,2005,Convicts Released - Released on bail,0,0,0
LAKSHADWEEP,2005,Convicts Released - Pardons,0,0,0
LAKSHADWEEP,2005,Convicts Released - Transferred to other States,0,0,0
LAKSHADWEEP,2005,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",0,0,0
